File Name,Emotion,Chroma Standard Deviation,Croma Mean,MEL Standard Deviation,MEL Mean,Spectral Centroid Feature,MFCC Standard Deviation,MFCC Mean,MFCC 1st Derivative,MFCC 2nd Derivative,Root Mean Square Mean,Spectral Rolloff Mean,Spectral Rolloff Range,Zero Crossing Rate,
146,09b09Wa.wav,angry,0.072962954,0.072962954,0.072962954,0.072962954,0.072962954,0.072962954,0.072962954,0.072962954,0.072962954,0.072962954,0.072962954,0.072962954,0.072962954
147,09b10Aa.wav,fearful,0.248918377,0.248918377,0.248918377,0.248918377,0.248918377,0.248918377,0.248918377,0.248918377,0.248918377,0.248918377,0.248918377,0.248918377,0.248918377
148,09b10Nd.wav,neutral,0.094765188,0.094765188,0.094765188,0.094765188,0.094765188,0.094765188,0.094765188,0.094765188,0.094765188,0.094765188,0.094765188,0.094765188,0.094765188
149,09b10Wa.wav,angry,0.044378025,0.044378025,0.044378025,0.044378025,0.044378025,0.044378025,0.044378025,0.044378025,0.044378025,0.044378025,0.044378025,0.044378025,0.044378025
150,10a01Ac.wav,fearful,0.031938705,0.031938705,0.031938705,0.031938705,0.031938705,0.031938705,0.031938705,0.031938705,0.031938705,0.031938705,0.031938705,0.031938705,0.031938705
151,10a01Nb.wav,neutral,0.094793135,0.094793135,0.094793135,0.094793135,0.094793135,0.094793135,0.094793135,0.094793135,0.094793135,0.094793135,0.094793135,0.094793135,0.094793135
152,10a01Wa.wav,angry,0.015538041,0.015538041,0.015538041,0.015538041,0.015538041,0.015538041,0.015538041,0.015538041,0.015538041,0.015538041,0.015538041,0.015538041,0.015538041
153,10a02Ab.wav,fearful,0.075393908,0.075393908,0.075393908,0.075393908,0.075393908,0.075393908,0.075393908,0.075393908,0.075393908,0.075393908,0.075393908,0.075393908,0.075393908
154,10a02Fa.wav,happy,0.072729028,0.072729028,0.072729028,0.072729028,0.072729028,0.072729028,0.072729028,0.072729028,0.072729028,0.072729028,0.072729028,0.072729028,0.072729028
155,10a02Lb.wav,boredom,0.120684792,0.120684792,0.120684792,0.120684792,0.120684792,0.120684792,0.120684792,0.120684792,0.120684792,0.120684792,0.120684792,0.120684792,0.120684792
156,10a02Na.wav,neutral,0.091584346,0.091584346,0.091584346,0.091584346,0.091584346,0.091584346,0.091584346,0.091584346,0.091584346,0.091584346,0.091584346,0.091584346,0.091584346
157,10a02Wa.wav,angry,0.037995039,0.037995039,0.037995039,0.037995039,0.037995039,0.037995039,0.037995039,0.037995039,0.037995039,0.037995039,0.037995039,0.037995039,0.037995039
158,10a04Fd.wav,happy,0.07588454,0.07588454,0.07588454,0.07588454,0.07588454,0.07588454,0.07588454,0.07588454,0.07588454,0.07588454,0.07588454,0.07588454,0.07588454
159,10a04Nb.wav,neutral,0.048907774,0.048907774,0.048907774,0.048907774,0.048907774,0.048907774,0.048907774,0.048907774,0.048907774,0.048907774,0.048907774,0.048907774,0.048907774
160,10a04Wa.wav,angry,0.026133568,0.026133568,0.026133568,0.026133568,0.026133568,0.026133568,0.026133568,0.026133568,0.026133568,0.026133568,0.026133568,0.026133568,0.026133568
161,10a04Wb.wav,angry,0.069238274,0.069238274,0.069238274,0.069238274,0.069238274,0.069238274,0.069238274,0.069238274,0.069238274,0.069238274,0.069238274,0.069238274,0.069238274
162,10a05Aa.wav,fearful,0.110739232,0.110739232,0.110739232,0.110739232,0.110739232,0.110739232,0.110739232,0.110739232,0.110739232,0.110739232,0.110739232,0.110739232,0.110739232
163,10a05Ld.wav,boredom,0.094263303,0.094263303,0.094263303,0.094263303,0.094263303,0.094263303,0.094263303,0.094263303,0.094263303,0.094263303,0.094263303,0.094263303,0.094263303
164,10a05Tb.wav,sad,0.157605495,0.157605495,0.157605495,0.157605495,0.157605495,0.157605495,0.157605495,0.157605495,0.157605495,0.157605495,0.157605495,0.157605495,0.157605495
165,10a05Wb.wav,angry,0.019334888,0.019334888,0.019334888,0.019334888,0.019334888,0.019334888,0.019334888,0.019334888,0.019334888,0.019334888,0.019334888,0.019334888,0.019334888
166,10a07Aa.wav,fearful,0.091122013,0.091122013,0.091122013,0.091122013,0.091122013,0.091122013,0.091122013,0.091122013,0.091122013,0.091122013,0.091122013,0.091122013,0.091122013
167,10a07Ad.wav,fearful,0.053875405,0.053875405,0.053875405,0.053875405,0.053875405,0.053875405,0.053875405,0.053875405,0.053875405,0.053875405,0.053875405,0.053875405,0.053875405
168,10a07La.wav,boredom,0.102914538,0.102914538,0.102914538,0.102914538,0.102914538,0.102914538,0.102914538,0.102914538,0.102914538,0.102914538,0.102914538,0.102914538,0.102914538
169,10a07Ta.wav,sad,0.12121396,0.12121396,0.12121396,0.12121396,0.12121396,0.12121396,0.12121396,0.12121396,0.12121396,0.12121396,0.12121396,0.12121396,0.12121396
170,10a07Wb.wav,angry,0.028840274,0.028840274,0.028840274,0.028840274,0.028840274,0.028840274,0.028840274,0.028840274,0.028840274,0.028840274,0.028840274,0.028840274,0.028840274
171,10b01Aa.wav,fearful,0.133769858,0.133769858,0.133769858,0.133769858,0.133769858,0.133769858,0.133769858,0.133769858,0.133769858,0.133769858,0.133769858,0.133769858,0.133769858
172,10b01Ea.wav,disgust,0.073353499,0.073353499,0.073353499,0.073353499,0.073353499,0.073353499,0.073353499,0.073353499,0.073353499,0.073353499,0.073353499,0.073353499,0.073353499
173,10b01Fa.wav,happy,0.138912504,0.138912504,0.138912504,0.138912504,0.138912504,0.138912504,0.138912504,0.138912504,0.138912504,0.138912504,0.138912504,0.138912504,0.138912504
174,10b01Lb.wav,boredom,0.083407858,0.083407858,0.083407858,0.083407858,0.083407858,0.083407858,0.083407858,0.083407858,0.083407858,0.083407858,0.083407858,0.083407858,0.083407858
175,10b02Aa.wav,fearful,0.120679244,0.120679244,0.120679244,0.120679244,0.120679244,0.120679244,0.120679244,0.120679244,0.120679244,0.120679244,0.120679244,0.120679244,0.120679244
176,10b02La.wav,boredom,0.116911146,0.116911146,0.116911146,0.116911146,0.116911146,0.116911146,0.116911146,0.116911146,0.116911146,0.116911146,0.116911146,0.116911146,0.116911146
177,10b02Na.wav,neutral,0.108388208,0.108388208,0.108388208,0.108388208,0.108388208,0.108388208,0.108388208,0.108388208,0.108388208,0.108388208,0.108388208,0.108388208,0.108388208
178,10b02Wb.wav,angry,0.044971615,0.044971615,0.044971615,0.044971615,0.044971615,0.044971615,0.044971615,0.044971615,0.044971615,0.044971615,0.044971615,0.044971615,0.044971615
179,10b03La.wav,boredom,0.103150702,0.103150702,0.103150702,0.103150702,0.103150702,0.103150702,0.103150702,0.103150702,0.103150702,0.103150702,0.103150702,0.103150702,0.103150702
180,10b03Tb.wav,sad,0.127058624,0.127058624,0.127058624,0.127058624,0.127058624,0.127058624,0.127058624,0.127058624,0.127058624,0.127058624,0.127058624,0.127058624,0.127058624
181,10b03Wb.wav,angry,0.115144872,0.115144872,0.115144872,0.115144872,0.115144872,0.115144872,0.115144872,0.115144872,0.115144872,0.115144872,0.115144872,0.115144872,0.115144872
182,10b09Ad.wav,fearful,0.074445911,0.074445911,0.074445911,0.074445911,0.074445911,0.074445911,0.074445911,0.074445911,0.074445911,0.074445911,0.074445911,0.074445911,0.074445911
183,10b09Lb.wav,boredom,0.153278,0.153278,0.153278,0.153278,0.153278,0.153278,0.153278,0.153278,0.153278,0.153278,0.153278,0.153278,0.153278
184,10b09Wb.wav,angry,0.04043807,0.04043807,0.04043807,0.04043807,0.04043807,0.04043807,0.04043807,0.04043807,0.04043807,0.04043807,0.04043807,0.04043807,0.04043807
185,10b10Fc.wav,happy,0.081904623,0.081904623,0.081904623,0.081904623,0.081904623,0.081904623,0.081904623,0.081904623,0.081904623,0.081904623,0.081904623,0.081904623,0.081904623
186,10b10Lc.wav,boredom,0.094819755,0.094819755,0.094819755,0.094819755,0.094819755,0.094819755,0.094819755,0.094819755,0.094819755,0.094819755,0.094819755,0.094819755,0.094819755
187,10b10Wa.wav,angry,0.022506655,0.022506655,0.022506655,0.022506655,0.022506655,0.022506655,0.022506655,0.022506655,0.022506655,0.022506655,0.022506655,0.022506655,0.022506655
188,11a01Aa.wav,fearful,0.07226155,0.07226155,0.07226155,0.07226155,0.07226155,0.07226155,0.07226155,0.07226155,0.07226155,0.07226155,0.07226155,0.07226155,0.07226155
189,11a01Ab.wav,fearful,0.067028623,0.067028623,0.067028623,0.067028623,0.067028623,0.067028623,0.067028623,0.067028623,0.067028623,0.067028623,0.067028623,0.067028623,0.067028623
190,11a01Ld.wav,boredom,0.18138358,0.18138358,0.18138358,0.18138358,0.18138358,0.18138358,0.18138358,0.18138358,0.18138358,0.18138358,0.18138358,0.18138358,0.18138358
191,11a01Nd.wav,neutral,0.028099807,0.028099807,0.028099807,0.028099807,0.028099807,0.028099807,0.028099807,0.028099807,0.028099807,0.028099807,0.028099807,0.028099807,0.028099807
192,11a01Wc.wav,angry,0.037226634,0.037226634,0.037226634,0.037226634,0.037226634,0.037226634,0.037226634,0.037226634,0.037226634,0.037226634,0.037226634,0.037226634,0.037226634
193,11a02Ec.wav,disgust,0.150602837,0.150602837,0.150602837,0.150602837,0.150602837,0.150602837,0.150602837,0.150602837,0.150602837,0.150602837,0.150602837,0.150602837,0.150602837
194,11a02Fb.wav,happy,0.052547546,0.052547546,0.052547546,0.052547546,0.052547546,0.052547546,0.052547546,0.052547546,0.052547546,0.052547546,0.052547546,0.052547546,0.052547546
195,11a02Ld.wav,boredom,0.145005502,0.145005502,0.145005502,0.145005502,0.145005502,0.145005502,0.145005502,0.145005502,0.145005502,0.145005502,0.145005502,0.145005502,0.145005502
196,11a02Nc.wav,neutral,0.018851079,0.018851079,0.018851079,0.018851079,0.018851079,0.018851079,0.018851079,0.018851079,0.018851079,0.018851079,0.018851079,0.018851079,0.018851079
197,11a02Tc.wav,sad,0.074135755,0.074135755,0.074135755,0.074135755,0.074135755,0.074135755,0.074135755,0.074135755,0.074135755,0.074135755,0.074135755,0.074135755,0.074135755
198,11a02Wc.wav,angry,0.066347375,0.066347375,0.066347375,0.066347375,0.066347375,0.066347375,0.066347375,0.066347375,0.066347375,0.066347375,0.066347375,0.066347375,0.066347375
199,11a04Ac.wav,fearful,0.040231108,0.040231108,0.040231108,0.040231108,0.040231108,0.040231108,0.040231108,0.040231108,0.040231108,0.040231108,0.040231108,0.040231108,0.040231108
200,11a04Fd.wav,happy,0.058810156,0.058810156,0.058810156,0.058810156,0.058810156,0.058810156,0.058810156,0.058810156,0.058810156,0.058810156,0.058810156,0.058810156,0.058810156
201,11a04Nd.wav,neutral,0.043008367,0.043008367,0.043008367,0.043008367,0.043008367,0.043008367,0.043008367,0.043008367,0.043008367,0.043008367,0.043008367,0.043008367,0.043008367
202,11a04Wc.wav,angry,0.112049491,0.112049491,0.112049491,0.112049491,0.112049491,0.112049491,0.112049491,0.112049491,0.112049491,0.112049491,0.112049491,0.112049491,0.112049491
203,11a05Ad.wav,fearful,0.077527529,0.077527529,0.077527529,0.077527529,0.077527529,0.077527529,0.077527529,0.077527529,0.077527529,0.077527529,0.077527529,0.077527529,0.077527529
204,11a05Fb.wav,happy,0.068937264,0.068937264,0.068937264,0.068937264,0.068937264,0.068937264,0.068937264,0.068937264,0.068937264,0.068937264,0.068937264,0.068937264,0.068937264
205,11a05Fc.wav,happy,0.049268578,0.049268578,0.049268578,0.049268578,0.049268578,0.049268578,0.049268578,0.049268578,0.049268578,0.049268578,0.049268578,0.049268578,0.049268578
206,11a05Lc.wav,boredom,0.090513986,0.090513986,0.090513986,0.090513986,0.090513986,0.090513986,0.090513986,0.090513986,0.090513986,0.090513986,0.090513986,0.090513986,0.090513986
207,11a05Na.wav,neutral,0.080257334,0.080257334,0.080257334,0.080257334,0.080257334,0.080257334,0.080257334,0.080257334,0.080257334,0.080257334,0.080257334,0.080257334,0.080257334
208,11a05Td.wav,sad,0.036558029,0.036558029,0.036558029,0.036558029,0.036558029,0.036558029,0.036558029,0.036558029,0.036558029,0.036558029,0.036558029,0.036558029,0.036558029
209,11a05Wd.wav,angry,0.084224716,0.084224716,0.084224716,0.084224716,0.084224716,0.084224716,0.084224716,0.084224716,0.084224716,0.084224716,0.084224716,0.084224716,0.084224716
210,11a07Ac.wav,fearful,0.091951694,0.091951694,0.091951694,0.091951694,0.091951694,0.091951694,0.091951694,0.091951694,0.091951694,0.091951694,0.091951694,0.091951694,0.091951694
211,11a07Ld.wav,boredom,0.118096658,0.118096658,0.118096658,0.118096658,0.118096658,0.118096658,0.118096658,0.118096658,0.118096658,0.118096658,0.118096658,0.118096658,0.118096658
212,11a07Ta.wav,sad,0.155383869,0.155383869,0.155383869,0.155383869,0.155383869,0.155383869,0.155383869,0.155383869,0.155383869,0.155383869,0.155383869,0.155383869,0.155383869
213,11a07Wc.wav,angry,0.052335935,0.052335935,0.052335935,0.052335935,0.052335935,0.052335935,0.052335935,0.052335935,0.052335935,0.052335935,0.052335935,0.052335935,0.052335935
214,11b01Ab.wav,fearful,0.053958325,0.053958325,0.053958325,0.053958325,0.053958325,0.053958325,0.053958325,0.053958325,0.053958325,0.053958325,0.053958325,0.053958325,0.053958325
215,11b01Eb.wav,disgust,0.08791771,0.08791771,0.08791771,0.08791771,0.08791771,0.08791771,0.08791771,0.08791771,0.08791771,0.08791771,0.08791771,0.08791771,0.08791771
216,11b01Fc.wav,happy,0.035286126,0.035286126,0.035286126,0.035286126,0.035286126,0.035286126,0.035286126,0.035286126,0.035286126,0.035286126,0.035286126,0.035286126,0.035286126
217,11b01Lb.wav,boredom,0.152830791,0.152830791,0.152830791,0.152830791,0.152830791,0.152830791,0.152830791,0.152830791,0.152830791,0.152830791,0.152830791,0.152830791,0.152830791
218,11b01Nc.wav,neutral,0.110491698,0.110491698,0.110491698,0.110491698,0.110491698,0.110491698,0.110491698,0.110491698,0.110491698,0.110491698,0.110491698,0.110491698,0.110491698
219,11b01Wd.wav,angry,0.044047328,0.044047328,0.044047328,0.044047328,0.044047328,0.044047328,0.044047328,0.044047328,0.044047328,0.044047328,0.044047328,0.044047328,0.044047328
220,11b02Ab.wav,fearful,0.081927929,0.081927929,0.081927929,0.081927929,0.081927929,0.081927929,0.081927929,0.081927929,0.081927929,0.081927929,0.081927929,0.081927929,0.081927929
221,11b02Fd.wav,happy,0.074522561,0.074522561,0.074522561,0.074522561,0.074522561,0.074522561,0.074522561,0.074522561,0.074522561,0.074522561,0.074522561,0.074522561,0.074522561
222,11b02Na.wav,neutral,0.023770528,0.023770528,0.023770528,0.023770528,0.023770528,0.023770528,0.023770528,0.023770528,0.023770528,0.023770528,0.023770528,0.023770528,0.023770528
223,11b02Td.wav,sad,0.056690123,0.056690123,0.056690123,0.056690123,0.056690123,0.056690123,0.056690123,0.056690123,0.056690123,0.056690123,0.056690123,0.056690123,0.056690123
224,11b02Wb.wav,angry,0.082389619,0.082389619,0.082389619,0.082389619,0.082389619,0.082389619,0.082389619,0.082389619,0.082389619,0.082389619,0.082389619,0.082389619,0.082389619
225,11b03Fc.wav,happy,0.057380216,0.057380216,0.057380216,0.057380216,0.057380216,0.057380216,0.057380216,0.057380216,0.057380216,0.057380216,0.057380216,0.057380216,0.057380216
226,11b03Lc.wav,boredom,0.044129769,0.044129769,0.044129769,0.044129769,0.044129769,0.044129769,0.044129769,0.044129769,0.044129769,0.044129769,0.044129769,0.044129769,0.044129769
227,11b03Nb.wav,neutral,0.029237155,0.029237155,0.029237155,0.029237155,0.029237155,0.029237155,0.029237155,0.029237155,0.029237155,0.029237155,0.029237155,0.029237155,0.029237155
228,11b03Td.wav,sad,0.050384905,0.050384905,0.050384905,0.050384905,0.050384905,0.050384905,0.050384905,0.050384905,0.050384905,0.050384905,0.050384905,0.050384905,0.050384905
229,11b03Wa.wav,angry,0.010427532,0.010427532,0.010427532,0.010427532,0.010427532,0.010427532,0.010427532,0.010427532,0.010427532,0.010427532,0.010427532,0.010427532,0.010427532
230,11b03Wb.wav,angry,0.067266186,0.067266186,0.067266186,0.067266186,0.067266186,0.067266186,0.067266186,0.067266186,0.067266186,0.067266186,0.067266186,0.067266186,0.067266186
231,11b09Ad.wav,fearful,0.053471394,0.053471394,0.053471394,0.053471394,0.053471394,0.053471394,0.053471394,0.053471394,0.053471394,0.053471394,0.053471394,0.053471394,0.053471394
232,11b09Fd.wav,happy,0.040226369,0.040226369,0.040226369,0.040226369,0.040226369,0.040226369,0.040226369,0.040226369,0.040226369,0.040226369,0.040226369,0.040226369,0.040226369
233,11b09Ld.wav,boredom,0.09748232,0.09748232,0.09748232,0.09748232,0.09748232,0.09748232,0.09748232,0.09748232,0.09748232,0.09748232,0.09748232,0.09748232,0.09748232
234,11b09Na.wav,neutral,0.08929536,0.08929536,0.08929536,0.08929536,0.08929536,0.08929536,0.08929536,0.08929536,0.08929536,0.08929536,0.08929536,0.08929536,0.08929536
235,11b09Td.wav,sad,0.088001005,0.088001005,0.088001005,0.088001005,0.088001005,0.088001005,0.088001005,0.088001005,0.088001005,0.088001005,0.088001005,0.088001005,0.088001005
236,11b09Wa.wav,angry,0.066297585,0.066297585,0.066297585,0.066297585,0.066297585,0.066297585,0.066297585,0.066297585,0.066297585,0.066297585,0.066297585,0.066297585,0.066297585
237,11b10Ad.wav,fearful,0.101152038,0.101152038,0.101152038,0.101152038,0.101152038,0.101152038,0.101152038,0.101152038,0.101152038,0.101152038,0.101152038,0.101152038,0.101152038
238,11b10Ae.wav,fearful,0.100505816,0.100505816,0.100505816,0.100505816,0.100505816,0.100505816,0.100505816,0.100505816,0.100505816,0.100505816,0.100505816,0.100505816,0.100505816
239,11b10Ld.wav,boredom,0.109982792,0.109982792,0.109982792,0.109982792,0.109982792,0.109982792,0.109982792,0.109982792,0.109982792,0.109982792,0.109982792,0.109982792,0.109982792
240,11b10Nc.wav,neutral,0.0710219,0.0710219,0.0710219,0.0710219,0.0710219,0.0710219,0.0710219,0.0710219,0.0710219,0.0710219,0.0710219,0.0710219,0.0710219
241,11b10Td.wav,sad,0.132093315,0.132093315,0.132093315,0.132093315,0.132093315,0.132093315,0.132093315,0.132093315,0.132093315,0.132093315,0.132093315,0.132093315,0.132093315
242,11b10Wa.wav,angry,0.041215882,0.041215882,0.041215882,0.041215882,0.041215882,0.041215882,0.041215882,0.041215882,0.041215882,0.041215882,0.041215882,0.041215882,0.041215882
243,12a01Fb.wav,happy,0.024319689,0.024319689,0.024319689,0.024319689,0.024319689,0.024319689,0.024319689,0.024319689,0.024319689,0.024319689,0.024319689,0.024319689,0.024319689
244,12a01Lb.wav,boredom,0.096548116,0.096548116,0.096548116,0.096548116,0.096548116,0.096548116,0.096548116,0.096548116,0.096548116,0.096548116,0.096548116,0.096548116,0.096548116
245,12a01Nb.wav,neutral,0.032543009,0.032543009,0.032543009,0.032543009,0.032543009,0.032543009,0.032543009,0.032543009,0.032543009,0.032543009,0.032543009,0.032543009,0.032543009
246,12a01Wc.wav,angry,0.020332908,0.020332908,0.020332908,0.020332908,0.020332908,0.020332908,0.020332908,0.020332908,0.020332908,0.020332908,0.020332908,0.020332908,0.020332908
247,12a02Ac.wav,fearful,0.107224227,0.107224227,0.107224227,0.107224227,0.107224227,0.107224227,0.107224227,0.107224227,0.107224227,0.107224227,0.107224227,0.107224227,0.107224227
248,12a02Ec.wav,disgust,0.053812174,0.053812174,0.053812174,0.053812174,0.053812174,0.053812174,0.053812174,0.053812174,0.053812174,0.053812174,0.053812174,0.053812174,0.053812174
249,12a02Nb.wav,neutral,0.087424036,0.087424036,0.087424036,0.087424036,0.087424036,0.087424036,0.087424036,0.087424036,0.087424036,0.087424036,0.087424036,0.087424036,0.087424036
250,12a02Wa.wav,angry,0.054815494,0.054815494,0.054815494,0.054815494,0.054815494,0.054815494,0.054815494,0.054815494,0.054815494,0.054815494,0.054815494,0.054815494,0.054815494
251,12a02Wc.wav,angry,0.092161452,0.092161452,0.092161452,0.092161452,0.092161452,0.092161452,0.092161452,0.092161452,0.092161452,0.092161452,0.092161452,0.092161452,0.092161452
